batch_size,structural_ratio,sublayer_count,read_load_hz,shadow_index_commit_ms,accumulated_layer_size,n_writes,write_lock_ms_median,write_lock_ms_max,pcp_rebuild_p50_ms,pcp_rebuild_p95_ms,pcp_rebuild_p99_ms,p95_concurrent_read_stall_ms,achieved_reader_hz,n_concurrent_samples,n_post_write_samples,n_total_samples,setup_sec,run_sec
10,1.0,20,60,5,0,5,7.217400001536589,8.407099994656164,0.05285000224830583,0.10215999791398639,0.1692400005413219,1.7303000022366175,60.000350590282686,3,150,153,0.02258290000463603,2.949985100000049
10,1.0,20,60,5,100000,5,131.4743000039016,136.35669999348465,0.5421000023488887,0.8183599988115019,0.8497759953024797,0.7715650008321971,48.79841459929266,10,145,155,0.9698109000019031,3.57633270000224
10,1.0,20,60,50,0,5,51.845699999830686,52.01790000137407,0.06619999840040691,0.0957000011112541,0.12175099785963521,0.14095999722485417,59.63476633143054,15,150,165,0.0229953999951249,3.1668424000017694
10,1.0,20,60,50,100000,5,192.79609999648528,201.03409999865107,0.6037500024831388,0.8246150002378271,0.8728810011234597,0.6768349994672462,48.77273315021643,18,150,170,1.030902899998182,3.8855541000011726
1000,0.0,1,60,5,0,5,27.78050000051735,33.832699999038596,0.1287500017497223,0.2031600019108737,0.26656499881937634,13.479299997561611,59.11993314409313,9,148,157,0.0035957000000053085,3.0556186999965576
1000,0.0,1,60,5,100000,5,173.93329999322305,189.13890000112588,0.6417000040528364,0.8893999955034815,0.9874120028689504,172.04471500081127,45.680274329187924,10,145,155,0.9994275000062771,3.7931495000011637
1000,0.0,1,60,50,0,5,70.21050000184914,79.22799999505514,0.10689999908208847,0.15220000204863027,0.1771000024746172,13.056359999609398,59.109130823783325,19,151,170,0.003642399999080226,3.276036200004455
1000,0.0,1,60,50,100000,5,215.01469999930123,228.31779999978608,0.643899998976849,0.8527400030288845,0.9085139989474552,148.3680600020307,47.26995700051892,20,150,170,1.040011199998844,3.9963645999960136
1000,0.0,20,60,5,0,5,37.27749999961816,45.63839999900665,0.10385000132373534,0.14829999963694718,0.2081599981465845,26.101799997559283,57.536132784182726,9,146,155,0.02301669999724254,3.0939593000002787
1000,0.0,20,60,5,100000,5,262.7091999966069,280.8322999990196,0.7654000000911765,0.9187399962684138,1.0597279996727593,256.7364449969318,40.36920056064096,10,145,155,1.4582988999973168,4.239560800000618
1000,0.0,20,60,50,0,5,79.50730000447948,90.15290000388632,0.10325000039301813,0.16176499811990652,0.17530799967062194,10.608529998353323,58.51232885747852,18,150,170,0.022377399996912573,3.3053705999991507
1000,0.0,20,60,50,100000,5,318.1120000008377,320.9975999998278,0.7568500004708767,0.9069200023077426,1.0706409981503382,242.31163000076776,41.6664522069552,20,150,170,1.4685785999972722,4.480021000003035
1000,1.0,1,60,5,0,5,21.801100003358442,26.902999998128507,0.0961500008997973,0.13464000257954467,0.18281499818840524,11.656875003609457,59.61212909644905,6,150,156,0.0034181000009994023,3.016917100001592
1000,1.0,1,60,5,100000,5,251.10110000241548,255.60899999982212,0.7731000005151145,0.9130799982813185,0.9510079960455187,229.04910999895947,41.08823924701018,10,145,155,1.4477012999996077,4.17236899999989
1000,1.0,1,60,50,0,5,65.84329999895999,71.64349999948172,0.10370000018156134,0.15212499747576655,0.17368799759424283,12.530209995384206,59.207516846277855,18,150,169,0.0030263999942690134,3.2543672999963746
1000,1.0,1,60,50,100000,5,297.89529999834485,305.1437000031001,0.7411999977193773,0.9224499990523327,0.9918999967339914,230.94758000152066,42.38017429519676,19,151,170,1.4328218000009656,4.411309600000095
1000,1.0,20,60,5,0,5,22.654300002614036,27.25310000096215,0.09694999971543439,0.1455200017517198,0.15435500019520987,9.68740000280377,59.61330226506858,6,150,156,0.0217802000042866,3.0168656000023475
1000,1.0,20,60,5,100000,5,248.52739999914775,255.69079999695532,0.762799994845409,0.9443199975066818,1.0053480020724237,230.6212700004835,41.25210848172501,10,145,155,1.4370324999981676,4.157383700003265
