batch_size,structural_ratio,sublayer_count,read_load_hz,shadow_index_commit_ms,accumulated_layer_size,n_writes,write_lock_ms_median,write_lock_ms_max,pcp_rebuild_p50_ms,pcp_rebuild_p95_ms,pcp_rebuild_p99_ms,p95_concurrent_read_stall_ms,achieved_reader_hz,n_concurrent_samples,n_post_write_samples,n_total_samples,setup_sec,run_sec
100,0.0,1,60,15,100000,20,211.04250001371838,258.7847000104375,0.5747999821323901,0.857485010055825,1.0031290008919316,249.67126500268932,42.85302032931379,20,580,601,1.2318792999722064,14.424682400014717
100,0.0,1,60,50,0,20,57.10249999538064,61.40240002423525,0.0714000198058784,0.14812001900281754,0.21407700027339174,59.481929961475544,54.546975411772436,20,580,609,0.00346550001995638,11.56468870001845
100,0.0,1,60,50,25000,20,89.98749998863786,100.22050002589822,0.4529999860096723,1.9785049866186455,2.1375359781086445,97.89519998594187,50.755117494517776,20,580,601,0.2445947999949567,12.24117049999768
100,0.0,1,60,50,100000,20,200.9089000057429,229.1117999702692,0.5657500005327165,0.8053250174270943,0.9769100433914002,211.2315700011095,42.60533740060471,20,580,600,0.9932525999611244,14.48274260002654
100,0.0,5,60,5,0,20,11.937900009797886,15.313999960198998,0.06250001024454832,0.1505149819422512,0.17423998739104715,11.15962500916794,59.89939730360937,14,600,614,0.00853990000905469,10.650520500028506
100,0.0,5,60,5,25000,20,45.42440001387149,51.99589999392629,0.4333999822847545,1.80376004136633,2.1239979792153463,50.5186799709918,54.99217752291948,20,580,601,0.24187039997195825,11.328827099991031
100,0.0,5,60,5,100000,20,156.90194998751394,257.8866999829188,0.5555999814532697,0.8412700030021368,1.0008709807880243,224.50526998727585,45.204988753324585,20,580,601,0.9756131999893114,13.694992800010368
100,0.0,5,60,15,0,20,22.308849991532043,25.019199994858354,0.06559997564181685,0.16489997506141657,0.2001320105046034,20.840110047720373,59.15168501094844,20,593,618,0.00949249998666346,10.847715899988543
100,0.0,5,60,15,25000,20,56.0344000114128,79.77670000400394,0.4149500164203346,1.7822300054831428,2.0336959778796886,77.89539496297948,53.660773280061115,20,580,600,0.2316067999927327,11.581352099950891
100,0.0,5,60,15,100000,20,162.5326499924995,241.1518000299111,0.5743500078096986,0.8484699996188282,0.9996939869597554,212.78785502363465,44.74376732199351,20,580,600,0.9471993999904953,13.80968889995711
100,0.0,5,60,50,0,20,57.39699999685399,63.912699988577515,0.06954997661523521,0.12331000762060283,0.16181999759282925,58.36057997075841,55.052369439023224,20,580,615,0.01044819998787716,11.571181300038006
100,0.0,5,60,50,25000,20,97.18829998746514,123.62650001887232,1.2559500173665583,2.153254981385544,2.2555680037476122,121.5828499669442,49.98497456645409,20,580,601,0.286399100034032,12.423613200022373
100,0.0,5,60,50,100000,20,226.51705000316724,323.55179998558015,0.6963000050745904,0.904925019131042,1.1109350068727513,318.70723996544257,40.43939205766861,20,580,600,1.094587399973534,15.23701829998754
100,0.0,20,60,5,0,20,13.26114998664707,18.76599999377504,0.05944998702034354,0.13951501459814608,0.20200796658173203,8.225074969232082,59.998977391868515,16,600,617,0.02447740000206977,10.68350859999191
100,0.0,20,60,5,25000,20,66.96229998487979,83.55679997475818,1.130599994212389,2.051825021044351,2.1372430218616505,80.99439503857866,53.13355400411187,20,580,600,0.29161140002543107,11.692299399990588
100,0.0,20,60,5,100000,20,179.04930000077002,279.96459999121726,0.6664000102318823,0.8798650029348208,1.0721249901689598,268.4945349988993,43.28483162134321,20,580,600,1.0977342000114731,14.26166880002711
100,0.0,20,60,15,0,20,22.828749992186204,29.61150003829971,0.06134997238405049,0.1131649885792285,0.16342102200724187,25.58373996871524,58.52208926767893,20,590,613,0.02513120003277436,10.874677299987525
100,0.0,20,60,15,25000,20,67.81345000490546,89.66450003208593,0.9062000317499042,1.9198200083337724,2.0133989764144644,88.15582499373704,52.69485900175017,20,580,600,0.27809100004378706,11.786309999995865
100,0.0,20,60,15,100000,20,204.97740001883358,286.738199996762,0.6082999752834439,0.8525250275852159,1.0548669996205717,284.07115502050146,42.31329968781847,20,580,600,1.1074313999852166,14.579938800015952
100,0.0,20,60,50,0,20,57.612150005297735,63.53849999140948,0.06349998875521123,0.11023502447642383,0.14566500321961964,59.93772500078194,54.895230798058854,20,580,614,0.025847199955023825,11.584942499990575
100,0.0,20,60,50,25000,20,99.8369499866385,126.60800002049655,1.0821999749168754,2.1014299913076684,2.174505002330989,125.82548501959536,49.554961345626644,20,580,600,0.33941900002537295,12.507768500014208
100,0.0,20,60,50,100000,20,239.7386499796994,296.76509997807443,0.6891000084578991,0.916984997456893,1.0881339834304535,293.2028000243008,40.26660411213451,20,580,600,1.077843800012488,15.300685399968643
100,0.5,1,60,5,0,20,12.243400007719174,15.533900004811585,0.08070003241300583,0.14540000120177865,0.2212999970652163,10.944510024273765,59.99918923145782,15,601,616,0.0032149000326171517,10.666805400047451
100,0.5,1,60,5,25000,20,69.9896999867633,83.32140004495159,1.3699500123038888,2.0426800125278533,2.1621189877623705,78.29316997958813,52.65256376536771,20,580,600,0.33114190003834665,11.795456499967258
100,0.5,1,60,5,100000,20,220.96354997484013,260.4064000188373,0.7253499934449792,0.9388999897055327,1.0760049737291415,258.51458999095485,42.04591056045888,20,580,600,1.5636593000381254,14.670115499990061
100,0.5,1,60,15,0,20,22.263099992414936,25.132999988272786,0.07775000995025039,0.14203003374859682,0.2003630070248622,22.388859975035302,58.927188819424785,20,592,616,0.0030651999986730516,10.853578599984758
100,0.5,1,60,15,25000,20,62.92369999573566,84.39580001868308,1.114449987653643,1.8438499537296593,1.9343830028083175,79.28010495670605,53.06681950159729,20,580,600,0.2593697999836877,11.70650009997189
100,0.5,1,60,15,100000,20,177.00915003661066,276.9877000246197,0.7163500413298607,0.9502950153546406,1.1388190323486929,240.34135002584662,43.23554840635547,20,580,600,1.212033900024835,14.27746939996723
100,0.5,1,60,50,0,20,56.69480000506155,59.71729999873787,0.07569999434053898,0.13236496015451843,0.1790049782721326,57.529959999374114,54.75646965851331,20,580,610,0.0035336000146344304,11.540236100030597
